Device,Device Group,First Name,Date,Log Time,DateTime,Record Type,Speed,Longitude,Latitude,Reason for Log,Ignition,Aux1,Aux2,Aux3,Aux4,Aux5,Aux6,Aux7,Aux8,Valid,Valid GPS,Debug Record,Engine Diagnostic,Controller,Failure Mode,Engine Status
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:38 AM,02-11-2022 11:35:38,GpsRecord,7,-93.00526,44.95847,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:44 AM,02-11-2022 11:35:44,GpsRecord,9,-93.00508,44.95844,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:49 AM,02-11-2022 11:35:49,GpsRecord,25,-93.00506,44.95811,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:54 AM,02-11-2022 11:35:54,GpsRecord,14,-93.00506,44.95770,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:59 AM,02-11-2022 11:35:59,GpsRecord,16,-93.00536,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:02 AM,02-11-2022 11:36:02,GpsRecord,7,-93.00554,44.95765,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:04 AM,02-11-2022 11:36:04,GpsRecord,6,-93.00559,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:10 AM,02-11-2022 11:36:10,GpsRecord,23,-93.00613,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:18 AM,02-11-2022 11:36:18,GpsRecord,3,-93.00669,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:25 AM,02-11-2022 11:36:25,GpsRecord,22,-93.00718,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:27 AM,02-11-2022 11:36:27,GpsRecord,22,-93.00744,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:30 AM,02-11-2022 11:36:30,GpsRecord,15,-93.00777,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:33 AM,02-11-2022 11:36:33,GpsRecord,0,-93.00787,44.95767,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:38 AM,02-11-2022 11:36:38,GpsRecord,2,-93.00790,44.95767,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:44 AM,02-11-2022 11:36:44,GpsRecord,18,-93.00828,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:49 AM,02-11-2022 11:36:49,GpsRecord,6,-93.00861,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:36:56 AM,02-11-2022 11:36:56,GpsRecord,21,-93.00920,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:01 AM,02-11-2022 11:37:01,GpsRecord,4,-93.00954,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:09 AM,02-11-2022 11:37:09,GpsRecord,24,-93.01015,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:13 AM,02-11-2022 11:37:13,GpsRecord,19,-93.01064,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:17 AM,02-11-2022 11:37:17,GpsRecord,5,-93.01089,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:25 AM,02-11-2022 11:37:25,GpsRecord,23,-93.01151,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:30 AM,02-11-2022 11:37:30,GpsRecord,21,-93.01212,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:35 AM,02-11-2022 11:37:35,GpsRecord,3,-93.01243,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:41 AM,02-11-2022 11:37:41,GpsRecord,17,-93.01279,44.95767,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:45 AM,02-11-2022 11:37:45,GpsRecord,6,-93.01307,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:52 AM,02-11-2022 11:37:52,GpsRecord,19,-93.01358,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:37:57 AM,02-11-2022 11:37:57,GpsRecord,7,-93.01392,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:05 AM,02-11-2022 11:38:05,GpsRecord,19,-93.01460,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:10 AM,02-11-2022 11:38:10,GpsRecord,3,-93.01492,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:14 AM,02-11-2022 11:38:14,GpsRecord,5,-93.01499,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:20 AM,02-11-2022 11:38:20,GpsRecord,19,-93.01547,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:25 AM,02-11-2022 11:38:25,GpsRecord,6,-93.01581,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:35 AM,02-11-2022 11:38:35,GpsRecord,19,-93.01662,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:40 AM,02-11-2022 11:38:40,GpsRecord,6,-93.01696,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:50 AM,02-11-2022 11:38:50,GpsRecord,25,-93.01793,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:38:58 AM,02-11-2022 11:38:58,GpsRecord,6,-93.01865,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:04 AM,02-11-2022 11:39:04,GpsRecord,21,-93.01911,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:07 AM,02-11-2022 11:39:07,GpsRecord,22,-93.01947,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:13 AM,02-11-2022 11:39:13,GpsRecord,5,-93.01993,44.95770,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:20 AM,02-11-2022 11:39:20,GpsRecord,6,-93.02016,44.95770,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:28 AM,02-11-2022 11:39:28,GpsRecord,12,-93.01985,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:32 AM,02-11-2022 11:39:32,GpsRecord,4,-93.01968,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:40 AM,02-11-2022 11:39:40,GpsRecord,18,-93.01913,44.95767,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:47 AM,02-11-2022 11:39:47,GpsRecord,6,-93.01865,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:50 AM,02-11-2022 11:39:50,GpsRecord,11,-93.01852,44.95762,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:39:56 AM,02-11-2022 11:39:56,GpsRecord,23,-93.01785,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:02 AM,02-11-2022 11:40:02,GpsRecord,5,-93.01740,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:11 AM,02-11-2022 11:40:11,GpsRecord,22,-93.01662,44.95765,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:16 AM,02-11-2022 11:40:16,GpsRecord,17,-93.01609,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:19 AM,02-11-2022 11:40:19,GpsRecord,6,-93.01591,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:25 AM,02-11-2022 11:40:25,GpsRecord,16,-93.01553,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:31 AM,02-11-2022 11:40:31,GpsRecord,0,-93.01527,44.95762,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:36 AM,02-11-2022 11:40:36,GpsRecord,0,-93.01527,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:37 AM,02-11-2022 11:40:37,GpsRecord,7,-93.01522,44.95762,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:39 AM,02-11-2022 11:40:39,GpsRecord,12,-93.01509,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:43 AM,02-11-2022 11:40:43,GpsRecord,0,-93.01494,44.95762,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:47 AM,02-11-2022 11:40:47,GpsRecord,0,-93.01494,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:48 AM,02-11-2022 11:40:48,GpsRecord,4,-93.01492,44.95762,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:40:54 AM,02-11-2022 11:40:54,GpsRecord,19,-93.01445,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:01 AM,02-11-2022 11:41:01,GpsRecord,4,-93.01399,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:09 AM,02-11-2022 11:41:09,GpsRecord,21,-93.01340,44.95762,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:13 AM,02-11-2022 11:41:13,GpsRecord,16,-93.01299,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:17 AM,02-11-2022 11:41:17,GpsRecord,4,-93.01279,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:24 AM,02-11-2022 11:41:24,GpsRecord,17,-93.01237,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:29 AM,02-11-2022 11:41:29,GpsRecord,3,-93.01212,44.95759,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:38 AM,02-11-2022 11:41:38,GpsRecord,22,-93.01146,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:45 AM,02-11-2022 11:41:45,GpsRecord,6,-93.01086,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:41:54 AM,02-11-2022 11:41:54,GpsRecord,23,-93.01007,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:00 AM,02-11-2022 11:42:00,GpsRecord,7,-93.00954,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:08 AM,02-11-2022 11:42:08,GpsRecord,22,-93.00884,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:15 AM,02-11-2022 11:42:15,GpsRecord,6,-93.00823,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:23 AM,02-11-2022 11:42:23,GpsRecord,17,-93.00774,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:27 AM,02-11-2022 11:42:27,GpsRecord,6,-93.00754,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:32 AM,02-11-2022 11:42:32,GpsRecord,18,-93.00716,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:37 AM,02-11-2022 11:42:37,GpsRecord,23,-93.00654,44.95759,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:42 AM,02-11-2022 11:42:42,GpsRecord,5,-93.00616,44.95757,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:49 AM,02-11-2022 11:42:49,GpsRecord,21,-93.00567,44.95757,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:42:56 AM,02-11-2022 11:42:56,GpsRecord,6,-93.00516,44.95757,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:00 AM,02-11-2022 11:43:00,GpsRecord,14,-93.00503,44.95747,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:03 AM,02-11-2022 11:43:03,GpsRecord,25,-93.00503,44.95723,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:08 AM,02-11-2022 11:43:08,GpsRecord,34,-93.00503,44.95660,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:10 AM,02-11-2022 11:43:10,GpsRecord,32,-93.00503,44.95634,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:16 AM,02-11-2022 11:43:16,GpsRecord,11,-93.00508,44.95588,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:19 AM,02-11-2022 11:43:19,GpsRecord,16,-93.00529,44.95588,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:23 AM,02-11-2022 11:43:23,GpsRecord,5,-93.00554,44.95588,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:29 AM,02-11-2022 11:43:29,GpsRecord,22,-93.00603,44.95588,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:36 AM,02-11-2022 11:43:36,GpsRecord,6,-93.00657,44.95590,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:43 AM,02-11-2022 11:43:43,GpsRecord,24,-93.00721,44.95588,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:50 AM,02-11-2022 11:43:50,GpsRecord,6,-93.00782,44.95590,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:43:56 AM,02-11-2022 11:43:56,GpsRecord,18,-93.00828,44.95588,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:44:00 AM,02-11-2022 11:44:00,GpsRecord,6,-93.00856,44.95590,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:44:08 AM,02-11-2022 11:44:08,GpsRecord,23,-93.00925,44.95590,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:44:17 AM,02-11-2022 11:44:17,GpsRecord,2,-93.00990,44.95590,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
